source,url,normalized_url,inventory_origin,discovery_status,fetch_status,http_status,browser_render_required,classification,classification_reason,master_id,canonical_name,extraction_status,validation_decision,review_status,staging_status,failure_reason,final_category,recommended_action
BIRAC,https://birac.nic.in/cfp_view.php?id=8&scheme_type=5,https://birac.nic.in/cfp_view.php?id=8&scheme_type=5,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,a8afe74b6b424de359f6,Biotechnology Ignition Grant (BIG),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=83&scheme_type=1,https://birac.nic.in/cfp_view.php?id=83&scheme_type=1,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,36761a61e4963c914a4e,Biotechnology Industry Partnership Programme (BIPP),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=84&scheme_type=3,https://birac.nic.in/cfp_view.php?id=84&scheme_type=3,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,843d074322e9dd59a565,Promoting Academic Research Conversion to Enterprise (PACE),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=87&scheme_type=1,https://birac.nic.in/cfp_view.php?id=87&scheme_type=1,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,36761a61e4963c914a4e,Biotechnology Industry Partnership Programme (BIPP),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=88&scheme_type=3,https://birac.nic.in/cfp_view.php?id=88&scheme_type=3,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,843d074322e9dd59a565,Promoting Academic Research Conversion to Enterprise (PACE),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=9&scheme_type=5,https://birac.nic.in/cfp_view.php?id=9&scheme_type=5,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,a8afe74b6b424de359f6,Biotechnology Ignition Grant (BIG),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=90&scheme_type=41,https://birac.nic.in/cfp_view.php?id=90&scheme_type=41,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,e218e7d6151450568ad2,E-YUVA,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=91&scheme_type=1,https://birac.nic.in/cfp_view.php?id=91&scheme_type=1,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,36761a61e4963c914a4e,Biotechnology Industry Partnership Programme (BIPP),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=92&scheme_type=3,https://birac.nic.in/cfp_view.php?id=92&scheme_type=3,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,843d074322e9dd59a565,Promoting Academic Research Conversion to Enterprise (PACE),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=92&scheme_type=9,https://birac.nic.in/cfp_view.php?id=92&scheme_type=9,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,dc91c173a167cfbdda09,BioNEST,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/cfp_view.php?id=94&scheme_type=47,https://birac.nic.in/cfp_view.php?id=94&scheme_type=47,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,e7f01756a4264137edc5,AMRIT Team Grants,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=17,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=17,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,RESULT_LIST,result/list marker,c7b72435e7c2864449e2,BIRAC Seed Fund,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=21,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=21,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,RESULT_LIST,result/list marker,9447aea26a42a7905802,Waste to Energy – Innovation Clean Technologies Scale-up,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=4,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=4,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,RESULT_LIST,result/list marker,c4a2dcdc4680c80c46e9,SPARSH,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=47,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=47,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,RESULT_LIST,result/list marker,e7f01756a4264137edc5,AMRIT Team Grants,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=9,https://birac.nic.in/projects_supported.php?iscomplete=5&scheme=9,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,RESULT_LIST,result/list marker,dc91c173a167cfbdda09,BioNEST,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/1643177664_EYUVA_Guidelines.pdf,https://birac.nic.in/webcontent/1643177664_EYUVA_Guidelines.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,e218e7d6151450568ad2,E-YUVA,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/1658838527_EYUVA_Guideline_Version_1.1.pdf,https://birac.nic.in/webcontent/1658838527_EYUVA_Guideline_Version_1.1.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,e218e7d6151450568ad2,E-YUVA,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/1667211701_Guidelines_w2e.pdf,https://birac.nic.in/webcontent/1667211701_Guidelines_w2e.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,9447aea26a42a7905802,Waste to Energy – Innovation Clean Technologies Scale-up,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/1707480045_BioNEST_Guidelines.pdf,https://birac.nic.in/webcontent/1707480045_BioNEST_Guidelines.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,dc91c173a167cfbdda09,BioNEST,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/1760503178_eyuva_fellow_scheme_guidelines.pdf,https://birac.nic.in/webcontent/1760503178_eyuva_fellow_scheme_guidelines.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,e218e7d6151450568ad2,E-YUVA,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/1769312560_NGHM_IP_Policy.pdf,https://birac.nic.in/webcontent/1769312560_NGHM_IP_Policy.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,01ada0dba5be9c8831c9,National Green Hydrogen Mission,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/BIG_GUIDELINES_5.pdf,https://birac.nic.in/webcontent/BIG_GUIDELINES_5.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,a8afe74b6b424de359f6,Biotechnology Ignition Grant (BIG),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/BIG_Guidelines_New.pdf,https://birac.nic.in/webcontent/BIG_Guidelines_New.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,a8afe74b6b424de359f6,Biotechnology Ignition Grant (BIG),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
BIRAC,https://birac.nic.in/webcontent/big_user_guide.pdf,https://birac.nic.in/webcontent/big_user_guide.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,a8afe74b6b424de359f6,Biotechnology Ignition Grant (BIG),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
DST,https://dst.gov.in/callforproposals/bhaskara-advanced-solar-energy-fellowship-program,https://dst.gov.in/callforproposals/bhaskara-advanced-solar-energy-fellowship-program,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,FELLOWSHIP,fellowship marker,,,NOT_APPLICABLE,,,NOT_PRESENT,Scheme-like classified page is not linked to a master candidate.,MISSING_FROM_MASTER,Review classification grouping and create or attach a master candidate explicitly.
DST,https://dst.gov.in/callforproposals/call-proposals-under-water-technology-initiative-wti-2016-demand-driven-convergen-1,https://dst.gov.in/callforproposals/call-proposals-under-water-technology-initiative-wti-2016-demand-driven-convergen-1,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,23a81ec6a9cb50b41575,Water Technology Initiative (WTI),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
DST,https://dst.gov.in/callforproposals/call-proposals-under-water-technology-initiative-wti-2017-water-technology-resear-0,https://dst.gov.in/callforproposals/call-proposals-under-water-technology-initiative-wti-2017-water-technology-resear-0,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,23a81ec6a9cb50b41575,Water Technology Initiative (WTI),NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
DST,https://dst.gov.in/callforproposals/detailed-call-proposals-cfp-under-icps-programme,https://dst.gov.in/callforproposals/detailed-call-proposals-cfp-under-icps-programme,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,CALL,call marker,9c584cf9fff6df480491,Interdisciplinary Cyber Physical Systems (ICPS) Programme,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
DST,https://dst.gov.in/callforproposals/unescopoland-co-sponsored-fellowship-programme-engineering-cycle-2017,https://dst.gov.in/callforproposals/unescopoland-co-sponsored-fellowship-programme-engineering-cycle-2017,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,FELLOWSHIP,fellowship marker,,,NOT_APPLICABLE,,,NOT_PRESENT,Scheme-like classified page is not linked to a master candidate.,MISSING_FROM_MASTER,Review classification grouping and create or attach a master candidate explicitly.
DST,https://dst.gov.in/mega-facilities-basic-research-scheme,https://dst.gov.in/mega-facilities-basic-research-scheme,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,SCHEME,scheme marker,23290a8aab541138ab07,Mega Facilities for Basic Research Scheme,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
DST,https://dst.gov.in/sites/default/files/Conditions-attached-to-the-Grant.pdf,https://dst.gov.in/sites/default/files/Conditions-attached-to-the-Grant.pdf,discovery_results_v2,PENDING,FETCHED_INFERRED_FROM_CLASSIFICATION,,False,GUIDELINE,guideline marker,23290a8aab541138ab07,Mega Facilities for Basic Research Scheme,NOT_EXTRACTED,,,NOT_PRESENT,Master candidate exists without an extracted record.,AWAITING_EXTRACTION,Run incremental extraction for this master_id.
